ptn_id,nama_ptn,kode_prodi,nama_prodi,jenjang,daya_tampung_2026,peminat_2025,rasio,kategori
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341087,ILMU KOMUNIKASI,Sarjana,35.0,1741.0,49.7,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13332076,BISNIS LOGISTIK,Sarjana Terapan,24.0,1155.0,48.1,Sangat Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341106,KEDOKTERAN,Sarjana,15.0,695.0,46.3,Sangat Ketat
332,INSTITUT TEKNOLOGI BANDUNG,13321024,SEKOLAH BISNIS DAN MANAJEMEN (SBM),Sarjana,55.0,2483.0,45.1,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331036,MANAJEMEN,Sarjana,50.0,2230.0,44.6,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331018,PSIKOLOGI,Sarjana,71.0,3089.0,43.5,Sangat Ketat
332,INSTITUT TEKNOLOGI BANDUNG,13321002,FAKULTAS TEKNIK PERTAMBANGAN DAN PERMINYAKAN (FTTM),Sarjana,115.0,4975.0,43.3,Sangat Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341107,TEKNOLOGI PANGAN,Sarjana,15.0,641.0,42.7,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331034,AKUNTANSI,Sarjana,48.0,2019.0,42.1,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13332068,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,39.0,1630.0,41.8,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331042,ILMU ADMINISTRASI BISNIS,Sarjana,45.0,1757.0,39.0,Sangat Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341043,PSIKOLOGI,Sarjana,76.0,2783.0,36.6,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13332073,AGROTEKNOPRENEUR,Sarjana Terapan,33.0,1201.0,36.4,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331037,ADMINISTRASI PUBLIK,Sarjana,40.0,1407.0,35.2,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331038,ILMU HUBUNGAN INTERNASIONAL,Sarjana,42.0,1468.0,35.0,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331016,FARMASI,Sarjana,75.0,2408.0,32.1,Sangat Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341039,BIMBINGAN DAN KONSELING,Sarjana,36.0,1146.0,31.8,Sangat Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341110,ILMU HUKUM,Sarjana,40.0,1258.0,31.4,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331017,TEKNIK GEOLOGI,Sarjana,76.0,2388.0,31.4,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331009,PENDIDIKAN DOKTER GIGI,Sarjana,46.0,1428.0,31.0,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331033,ILMU HUKUM,Sarjana,132.0,4054.0,30.7,Sangat Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13342036,SURVEI PEMETAAN DAN INFORMASI GEOGRAFIS,Sarjana Terapan,44.0,1344.0,30.5,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331041,ANTROPOLOGI,Sarjana,18.0,544.0,30.2,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331001,PENDIDIKAN DOKTER,Sarjana,100.0,2944.0,29.4,Sangat Ketat
332,INSTITUT TEKNOLOGI BANDUNG,13321027,FAKULTAS TEKNIK SIPIL DAN LINGKUNGAN - INFRASTRUKTUR SUMBER DAYA AIR DAN SANITASI LINGKUNGAN,Sarjana,40.0,1173.0,29.3,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331054,SOSIOLOGI,Sarjana,19.0,552.0,29.1,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13332080,PARIWISATA BAHARI,Sarjana Terapan,52.0,1499.0,28.8,Sangat Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341072,MANAJEMEN,Sarjana,60.0,1655.0,27.6,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331023,KEDOKTERAN HEWAN,Sarjana,18.0,495.0,27.5,Sangat Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341010,ILMU KOMPUTER,Sarjana,40.0,1097.0,27.4,Sangat Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341034,GIZI,Sarjana,41.0,1122.0,27.4,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331046,SASTRA INGGRIS,Sarjana,42.0,1139.0,27.1,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331039,ILMU KESEJAHTERAAN SOSIAL,Sarjana,23.0,609.0,26.5,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331022,TEKNIK ELEKTRO,Sarjana,42.0,1095.0,26.1,Sangat Ketat
335,ISBI BANDUNG,13351012,DESAIN KOMUNIKASI VISUAL,Sarjana,12.0,312.0,26.0,Sangat Ketat
332,INSTITUT TEKNOLOGI BANDUNG,13321009,FAKULTAS TEKNIK MESIN DAN DIRGANTARA (FTMD),Sarjana,100.0,2586.0,25.9,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331014,TEKNOLOGI  PANGAN,Sarjana,58.0,1494.0,25.8,Sangat Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341037,KEPERAWATAN,Sarjana,53.0,1367.0,25.8,Sangat Ketat
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13313026,KEBIDANAN,Diploma Tiga,28.0,721.0,25.8,Sangat Ketat
332,INSTITUT TEKNOLOGI BANDUNG,13321029,FAKULTAS TEKNOLOGI INDUSTRI - REKAYASA INDUSTRI (FTI-RI),Sarjana,55.0,1406.0,25.6,Sangat Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341064,PENDIDIKAN TATA BOGA,Sarjana,44.0,1118.0,25.4,Sangat Ketat
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13313025,TEKNIK MESIN,Diploma Tiga,28.0,712.0,25.4,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331056,HUBUNGAN MASYARAKAT,Sarjana,40.0,1012.0,25.3,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331055,ILMU POLITIK,Sarjana,23.0,573.0,24.9,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331040,ILMU PEMERINTAHAN,Sarjana,29.0,704.0,24.3,Sangat Ketat
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13313024,AKUNTANSI,Diploma Tiga,48.0,1155.0,24.1,Sangat Ketat
332,INSTITUT TEKNOLOGI BANDUNG,13321022,SEKOLAH TEKNIK ELEKTRO DAN INFORMATIKA - REKAYASA (STEI-R),Sarjana,75.0,1802.0,24.0,Sangat Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341073,AKUNTANSI,Sarjana,60.0,1415.0,23.6,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331058,MANAJEMEN KOMUNIKASI,Sarjana,47.0,1106.0,23.5,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331019,GEOFISIKA,Sarjana,22.0,516.0,23.5,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331060,TELEVISI DAN FILM,Sarjana,47.0,1096.0,23.3,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331012,ILMU KEPERAWATAN,Sarjana,82.0,1885.0,23.0,Sangat Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341049,MANAJEMEN PEMASARAN PARIWISATA,Sarjana,36.0,786.0,21.8,Sangat Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341061,BAHASA DAN SASTRA INGGRIS,Sarjana,48.0,1045.0,21.8,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331048,SASTRA JEPANG,Sarjana,39.0,834.0,21.4,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331021,TEKNOLOGI INDUSTRI PERTANIAN,Sarjana,28.0,599.0,21.4,Sangat Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341020,ARSITEKTUR,Sarjana,31.0,659.0,21.3,Sangat Ketat
332,INSTITUT TEKNOLOGI BANDUNG,13321001,FAKULTAS ILMU DAN TEKNOLOGI KEBUMIAN (FITB),Sarjana,130.0,2703.0,20.8,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331028,ILMU AKTUARIA,Sarjana,19.0,396.0,20.8,Sangat Ketat
332,INSTITUT TEKNOLOGI BANDUNG,13321005,SEKOLAH FARMASI (SF),Sarjana,56.0,1138.0,20.3,Sangat Ketat
333,UNIVERSITAS PADJADJARAN,13331035,ILMU EKONOMI,Sarjana,41.0,825.0,20.1,Sangat Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341109,TEKNIK KIMIA,Sarjana,16.0,311.0,19.4,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341018,TEKNIK SIPIL,Sarjana,46.0,872.0,19.0,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341047,ILMU PENDIDIKAN AGAMA ISLAM,Sarjana,40.0,756.0,18.9,Ketat
333,UNIVERSITAS PADJADJARAN,13331008,AGRIBISNIS,Sarjana,58.0,1020.0,17.6,Ketat
332,INSTITUT TEKNOLOGI BANDUNG,13321026,"FAKULTAS TEKNIK SIPIL DAN LINGKUNGAN - INFRASTRUKTUR SIPIL, LINGKUNGAN, DAN KELAUTAN",Sarjana,90.0,1554.0,17.3,Ketat
333,UNIVERSITAS PADJADJARAN,13331065,ADMINISTRASI BISNIS PSDKU PANGANDARAN,Sarjana,18.0,312.0,17.3,Ketat
332,INSTITUT TEKNOLOGI BANDUNG,13321015,FAKULTAS TEKNOLOGI INDUSTRI - KAMPUS CIREBON (FTI-C),Sarjana,33.0,567.0,17.2,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341016,TEKNIK ELEKTRO,Sarjana,40.0,686.0,17.2,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341098,BISNIS DIGITAL (KAMPUS UPI TASIKMALAYA),Sarjana,44.0,733.0,16.7,Ketat
332,INSTITUT TEKNOLOGI BANDUNG,13321023,FAKULTAS SENIRUPA DAN DESAIN (FSRD),Sarjana,110.0,1840.0,16.7,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341095,DESAIN KOMUNIKASI VISUAL,Sarjana,62.0,1015.0,16.4,Ketat
333,UNIVERSITAS PADJADJARAN,13331059,JURNALISTIK,Sarjana,47.0,747.0,15.9,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341097,FILM DAN TELEVISI,Sarjana,30.0,474.0,15.8,Ketat
333,UNIVERSITAS PADJADJARAN,13331050,SASTRA JERMAN,Sarjana,25.0,390.0,15.6,Ketat
333,UNIVERSITAS PADJADJARAN,13331043,SASTRA INDONESIA,Sarjana,37.0,572.0,15.5,Ketat
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311005,INFORMATIKA,Sarjana,38.0,573.0,15.1,Ketat
333,UNIVERSITAS PADJADJARAN,13331006,STATISTIKA,Sarjana,46.0,685.0,14.9,Ketat
333,UNIVERSITAS PADJADJARAN,13331015,TEKNIK PERTANIAN,Sarjana,48.0,701.0,14.6,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341029,KEPERAWATAN - KAMPUS SUMEDANG,Sarjana,64.0,925.0,14.5,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341048,MANAJEMEN RESORT DAN LEISURE,Sarjana,41.0,582.0,14.2,Ketat
332,INSTITUT TEKNOLOGI BANDUNG,13321028,FAKULTAS TEKNOLOGI INDUSTRI - SISTEM DAN PROSES (FTI-SP),Sarjana,105.0,1485.0,14.1,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341051,PENDIDIKAN BHS.DAN SASTRA INDONESIA,Sarjana,36.0,509.0,14.1,Ketat
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311008,FARMASI,Sarjana,40.0,553.0,13.8,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341108,TEKNIK ENERGI TERBARUKAN,Sarjana,24.0,323.0,13.5,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341053,PENDIDIKAN BAHASA INGGRIS,Sarjana,55.0,720.0,13.1,Ketat
333,UNIVERSITAS PADJADJARAN,13331057,EKONOMI ISLAM,Sarjana,50.0,650.0,13.0,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341085,PGSD KAMPUS BUMI SILIWANGI,Sarjana,82.0,1068.0,13.0,Ketat
333,UNIVERSITAS PADJADJARAN,13331032,KEPERAWATAN PSDKU PANGANDARAN,Sarjana,23.0,299.0,13.0,Ketat
336,UIN SUNAN GUNUNG DJATI,13361006,TEKNIK INFORMATIKA,Sarjana,55.0,695.0,12.6,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341096,PENDIDIKAN PARIWISATA,Sarjana,41.0,518.0,12.6,Ketat
333,UNIVERSITAS PADJADJARAN,13331053,PERPUSTAKAAN DAN SAINS INFORMASI,Sarjana,41.0,512.0,12.5,Ketat
332,INSTITUT TEKNOLOGI BANDUNG,13321018,FAKULTAS ILMU DAN TEKNOLOGI KEBUMIAN - KAMPUS CIREBON (FITB-C),Sarjana,30.0,373.0,12.4,Ketat
333,UNIVERSITAS PADJADJARAN,13331013,ILMU KELAUTAN,Sarjana,58.0,707.0,12.2,Ketat
333,UNIVERSITAS PADJADJARAN,13331003,KIMIA,Sarjana,40.0,483.0,12.1,Ketat
333,UNIVERSITAS PADJADJARAN,13331066,ILMU KOMUNIKASI PSDKU PANGANDARAN,Sarjana,21.0,252.0,12.0,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341092,PENDIDIKAN BAHASA KOREA,Sarjana,36.0,431.0,12.0,Ketat
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311012,SISTEM INFORMASI,Sarjana,33.0,387.0,11.7,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341038,ADMINISTRASI PENDIDIKAN,Sarjana,44.0,501.0,11.4,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341065,PENDIDIKAN TATA BUSANA,Sarjana,40.0,456.0,11.4,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341089,ILMU EKONOMI DAN KEUANGAN ISLAM,Sarjana,50.0,547.0,10.9,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341055,PENDIDIKAN BAHASA JEPANG,Sarjana,55.0,593.0,10.8,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341050,MANAJEMEN INDUSTRI KATERING,Sarjana,46.0,492.0,10.7,Ketat
332,INSTITUT TEKNOLOGI BANDUNG,13321012,SEKOLAH ILMU DAN TEKNOLOGI HAYATI - REKAYASA (SITH-R),Sarjana,75.0,788.0,10.5,Ketat
333,UNIVERSITAS PADJADJARAN,13331047,SASTRA PERANCIS,Sarjana,30.0,310.0,10.3,Ketat
332,INSTITUT TEKNOLOGI BANDUNG,13321019,FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM - MATEMATIKA (FMIPA-M),Sarjana,60.0,609.0,10.2,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341083,PGSD KAMPUS TASIKMALAYA,Sarjana,86.0,871.0,10.1,Ketat
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341069,PENDIDIKAN BISNIS,Sarjana,60.0,600.0,10.0,Sedang
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311027,ADMINISTRASI RUMAH SAKIT,Sarjana,40.0,399.0,10.0,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341008,BIOLOGI,Sarjana,40.0,398.0,10.0,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341030,TEKNIK LOGISTIK,Sarjana,40.0,401.0,10.0,Sedang
332,INSTITUT TEKNOLOGI BANDUNG,13321034,SEKOLAH ILMU DAN TEKNOLOGI HAYATI - KAMPUS CIREBON (SITH-C),Sarjana,18.0,176.0,9.8,Sedang
332,INSTITUT TEKNOLOGI BANDUNG,13321006,SEKOLAH ILMU DAN TEKNOLOGI HAYATI - SAINS (SITH-S),Sarjana,42.0,413.0,9.8,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341019,PENDIDIKAN ILMU PENGETAHUAN ALAM,Sarjana,17.0,166.0,9.8,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341062,BAHASA DAN SASTRA INDONESIA,Sarjana,60.0,585.0,9.8,Sedang
333,UNIVERSITAS PADJADJARAN,13331007,AGROTEKNOLOGI,Sarjana,134.0,1297.0,9.7,Sedang
333,UNIVERSITAS PADJADJARAN,13331051,SASTRA ARAB,Sarjana,50.0,485.0,9.7,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341080,PGSD KAMPUS SUMEDANG,Sarjana,83.0,785.0,9.5,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341074,PERPUSTAKAAN DAN SAINS INFORMASI,Sarjana,38.0,361.0,9.5,Sedang
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311022,ILMU KOMUNIKASI,Sarjana,70.0,664.0,9.5,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341078,PGSD KAMPUS CIBIRU,Sarjana,105.0,988.0,9.4,Sedang
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311009,GIZI,Sarjana,40.0,370.0,9.2,Sedang
332,INSTITUT TEKNOLOGI BANDUNG,13321020,FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM - IPA (FMIPA-IPA),Sarjana,98.0,901.0,9.2,Sedang
333,UNIVERSITAS PADJADJARAN,13331005,BIOLOGI,Sarjana,53.0,480.0,9.1,Sedang
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311002,TEKNIK INDUSTRI,Sarjana,70.0,640.0,9.1,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341003,PENDIDIKAN BIOLOGI,Sarjana,40.0,361.0,9.0,Sedang
333,UNIVERSITAS PADJADJARAN,13331044,SASTRA SUNDA,Sarjana,30.0,268.0,8.9,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341017,PENDIDIKAN TEKNOLOGI AGRO INDUSTRI,Sarjana,35.0,313.0,8.9,Sedang
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311013,TEKNIK LINGKUNGAN,Sarjana,30.0,264.0,8.8,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341045,PENDIDIKAN SEJARAH,Sarjana,46.0,396.0,8.6,Sedang
335,ISBI BANDUNG,13352008,TELEVISI DAN FILM,Sarjana Terapan,40.0,345.0,8.6,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341040,PENDIDIKAN MASYARAKAT,Sarjana,38.0,327.0,8.6,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341070,PENDIDIKAN MANAJEMEN PERKANTORAN,Sarjana,76.0,650.0,8.6,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341006,MATEMATIKA,Sarjana,40.0,342.0,8.6,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341076,PENDIDIKAN SOSIOLOGI,Sarjana,52.0,444.0,8.5,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341001,PENDIDIKAN MATEMATIKA,Sarjana,44.0,376.0,8.5,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341054,PENDIDIKAN BAHASA ARAB,Sarjana,54.0,456.0,8.4,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341009,KIMIA,Sarjana,45.0,374.0,8.3,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341056,PENDIDIKAN BAHASA JERMAN,Sarjana,30.0,246.0,8.2,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341068,PENDIDIKAN AKUNTANSI,Sarjana,60.0,494.0,8.2,Sedang
336,UIN SUNAN GUNUNG DJATI,13361015,MANAJEMEN,Sarjana,108.0,875.0,8.1,Sedang
336,UIN SUNAN GUNUNG DJATI,13361020,PSIKOLOGI,Sarjana,106.0,860.0,8.1,Sedang
333,UNIVERSITAS PADJADJARAN,13331002,MATEMATIKA,Sarjana,45.0,352.0,7.8,Sedang
333,UNIVERSITAS PADJADJARAN,13331045,ILMU SEJARAH,Sarjana,50.0,392.0,7.8,Sedang
335,ISBI BANDUNG,13352009,TATA RIAS DAN BUSANA,Sarjana Terapan,18.0,138.0,7.7,Sedang
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311028,TEKNIK SIPIL,Sarjana,30.0,227.0,7.6,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341094,SAINS INFORMASI GEOGRAFI,Sarjana,58.0,436.0,7.5,Sedang
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311004,TEKNIK ELEKTRO,Sarjana,48.0,356.0,7.4,Sedang
332,INSTITUT TEKNOLOGI BANDUNG,13321025,FAKULTAS SENIRUPA DAN DESAIN - KAMPUS CIREBON (FSRD-C),Sarjana,51.0,369.0,7.2,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341066,PENDIDIKAN KEPELATIHAN OLAHRAGA,Sarjana,60.0,435.0,7.2,Sedang
333,UNIVERSITAS PADJADJARAN,13331010,ILMU PETERNAKAN,Sarjana,161.0,1126.0,7.0,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341052,PENDIDIKAN BAHASA SUNDA,Sarjana,45.0,315.0,7.0,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341022,PENDIDIKAN MULTIMEDIA KAMPUS CIBIRU,Sarjana,44.0,310.0,7.0,Sedang
336,UIN SUNAN GUNUNG DJATI,13361016,ADMINISTRASI PUBLIK,Sarjana,80.0,552.0,6.9,Sedang
333,UNIVERSITAS PADJADJARAN,13331031,PETERNAKAN PSDKU PANGANDARAN,Sarjana,18.0,123.0,6.8,Sedang
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311015,MANAJEMEN,Sarjana,105.0,713.0,6.8,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341015,ILMU KEOLAHRAGAAN,Sarjana,67.0,448.0,6.7,Sedang
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311003,TEKNIK MESIN,Sarjana,49.0,326.0,6.7,Sedang
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311016,AKUNTANSI,Sarjana,97.0,640.0,6.6,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341032,TEKNIK KOMPUTER - KAMPUS CIBIRU,Sarjana,75.0,492.0,6.6,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341026,KEPELATIHAN FISIK OLAHRAGA,Sarjana,41.0,267.0,6.5,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341063,PENDIDIKAN KESEJAHTERAAN KELUARGA,Sarjana,40.0,260.0,6.5,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341027,REKAYASA PERANGKAT LUNAK (KAMPUS UPI CIBIRU),Sarjana,69.0,447.0,6.5,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341082,PGSD KAMPUS PURWAKARTA,Sarjana,80.0,513.0,6.4,Sedang
333,UNIVERSITAS PADJADJARAN,13331049,SASTRA RUSIA,Sarjana,27.0,174.0,6.4,Sedang
336,UIN SUNAN GUNUNG DJATI,13361017,ILMU KOM. KONST. HUMAS,Sarjana,72.0,458.0,6.4,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341014,PENDIDIKAN TEKNIK MESIN,Sarjana,46.0,292.0,6.3,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341067,PEND. JASMANI KESEHATAN & REKREASI (PJKR),Sarjana,119.0,753.0,6.3,Sedang
333,UNIVERSITAS PADJADJARAN,13331011,PERIKANAN,Sarjana,92.0,572.0,6.2,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341044,PKN,Sarjana,41.0,255.0,6.2,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341075,PENDIDIKAN IPS,Sarjana,46.0,283.0,6.2,Sedang
336,UIN SUNAN GUNUNG DJATI,13361008,AGROTEKNOLOGI,Sarjana,36.0,221.0,6.1,Sedang
336,UIN SUNAN GUNUNG DJATI,13361007,TEKNIK ELEKTRO,Sarjana,36.0,217.0,6.0,Sedang
335,ISBI BANDUNG,13351013,DESAIN INTERIOR,Sarjana,12.0,71.0,5.9,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341093,KEWIRAUSAHAAN KAMPUS TASIKMALAYA,Sarjana,52.0,307.0,5.9,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341035,MEKATRONIKA DAN KECERDASAN BUATAN - KAMPUS UPI DI PURWAKARTA,Sarjana,48.0,274.0,5.7,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341100,INDUSTRI PARIWISATA KAMPUS SUMEDANG,Sarjana,96.0,541.0,5.6,Sedang
