ptn_id,nama_ptn,kode_prodi,nama_prodi,jenjang,daya_tampung_2026,peminat_2025,rasio,kategori
361,UNIVERSITAS GADJAH MADA,13612054,TEKNOLOGI REKAYASA MESIN,Sarjana Terapan,23.0,1104.0,48.0,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621093,ILMU HUKUM,Sarjana,36.0,1706.0,47.4,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611065,AKUNTANSI,Sarjana,45.0,2121.0,47.1,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13612055,TEKNIK PENGELOLAAN DAN PERAWATAN ALAT BERAT,Sarjana Terapan,23.0,1069.0,46.5,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611014,ILMU KOMPUTER,Sarjana,27.0,1237.0,45.8,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13612089,PEMBANGUNAN EKONOMI KEWILAYAHAN,Sarjana Terapan,30.0,1364.0,45.5,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531096,BISNIS DIGITAL,Sarjana,41.0,1860.0,45.4,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611085,PARIWISATA,Sarjana,21.0,942.0,44.9,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611039,TEKNIK INDUSTRI,Sarjana,36.0,1613.0,44.8,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621075,ARSITEKTUR,Sarjana,12.0,534.0,44.5,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13612056,PENGELOLAAN HUTAN,Sarjana Terapan,27.0,1196.0,44.3,Sangat Ketat
351,UNIVERSITAS JENDERAL SOEDIRMAN,13513051,ADMINISTRASI PERKANTORAN,Diploma Tiga,48.0,2112.0,44.0,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13612050,TEKNOLOGI REKAYASA ELEKTRO,Sarjana Terapan,27.0,1180.0,43.7,Sangat Ketat
363,"UPN ""VETERAN"" YOGYAKARTA",13633022,TEKNIK KIMIA,Diploma Tiga,60.0,2615.0,43.6,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13612087,PERBANKAN,Sarjana Terapan,36.0,1564.0,43.4,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13552083,MANAJEMEN DAN ADMINISTRASI LOGISTIK,Sarjana Terapan,69.0,2991.0,43.3,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13612086,MANAJEMEN DAN PENILAIAN PROPERTI,Sarjana Terapan,30.0,1296.0,43.2,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13552085,INFORMASI DAN HUMAS,Sarjana Terapan,69.0,2966.0,43.0,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13532071,DEMOGRAFI DAN PENCATATAN SIPIL,Sarjana Terapan,45.0,1924.0,42.8,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13612060,SISTEM INFORMASI GEOGRAFIS,Sarjana Terapan,21.0,881.0,42.0,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13552081,TEKNIK INFRASTRUKTUR SIPIL DAN PERANCANGAN ARSITEKTUR,Sarjana Terapan,63.0,2640.0,41.9,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611036,TEKNIK SIPIL,Sarjana,33.0,1359.0,41.2,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13612058,PENGEMBANGAN PRODUK AGROINDUSTRI,Sarjana Terapan,27.0,1081.0,40.0,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531036,ILMU KOMUNIKASI,Sarjana,42.0,1652.0,39.3,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13552075,TEKNOLOGI REKAYASA KIMIA INDUSTRI,Sarjana Terapan,39.0,1526.0,39.1,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13551034,FARMASI,Sarjana,30.0,1151.0,38.4,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611067,HUKUM,Sarjana,96.0,3654.0,38.1,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611078,MANAJEMEN DAN KEBIJAKAN PUBLIK,Sarjana,24.0,907.0,37.8,Sangat Ketat
356,UNIVERSITAS NEGERI SEMARANG,13563072,DESAIN KOMUNIKASI VISUAL,Diploma Tiga,20.0,757.0,37.8,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13552084,BAHASA ASING TERAPAN,Sarjana Terapan,45.0,1687.0,37.5,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621091,PARIWISATA,Sarjana,36.0,1346.0,37.4,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621063,PSIKOLOGI,Sarjana,71.0,2651.0,37.3,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611032,TEKNIK GEOLOGI,Sarjana,36.0,1306.0,36.3,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13552080,PERENCANAAN TATA RUANG DAN PERTANAHAN,Sarjana Terapan,45.0,1620.0,36.0,Sangat Ketat
356,UNIVERSITAS NEGERI SEMARANG,13561077,ILMU KOMUNIKASI,Sarjana,41.0,1478.0,36.0,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611081,PEMBANGUNAN SOSIAL DAN KESEJAHTERAAN,Sarjana,24.0,850.0,35.4,Sangat Ketat
351,UNIVERSITAS JENDERAL SOEDIRMAN,13513043,AGRIBISNIS,Diploma Tiga,48.0,1692.0,35.2,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611029,ARSITEKTUR,Sarjana,24.0,843.0,35.1,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531017,INFORMATIKA,Sarjana,45.0,1579.0,35.1,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531009,TEKNIK INDUSTRI,Sarjana,39.0,1366.0,35.0,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13612051,TEKNOLOGI REKAYASA INSTRUMENTASI DAN KONTROL,Sarjana Terapan,22.0,770.0,35.0,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531001,KEDOKTERAN,Sarjana,72.0,2520.0,35.0,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611008,GIZI,Sarjana,30.0,1048.0,34.9,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13552082,AKUNTANSI PERPAJAKAN,Sarjana Terapan,129.0,4477.0,34.7,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621044,AKUNTANSI,Sarjana,48.0,1662.0,34.6,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531028,TEKNIK ELEKTRO,Sarjana,24.0,828.0,34.5,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13622076,TATA BUSANA,Sarjana Terapan,24.0,824.0,34.3,Sangat Ketat
351,UNIVERSITAS JENDERAL SOEDIRMAN,13513048,AKUNTANSI,Diploma Tiga,48.0,1636.0,34.1,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621042,MANAJEMEN,Sarjana,77.0,2624.0,34.1,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611073,SASTRA INGGRIS,Sarjana,21.0,715.0,34.0,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531040,MANAJEMEN,Sarjana,60.0,2036.0,33.9,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611047,TEKNIK BIOMEDIS,Sarjana,18.0,604.0,33.6,Sangat Ketat
363,"UPN ""VETERAN"" YOGYAKARTA",13631002,TEKNIK PERTAMBANGAN,Sarjana,129.0,4322.0,33.5,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621062,ILMU KOMUNIKASI,Sarjana,59.0,1968.0,33.4,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13612057,TEKNOLOGI VETERINER,Sarjana Terapan,27.0,903.0,33.4,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13612052,TEKNOLOGI REKAYASA INTERNET,Sarjana Terapan,29.0,936.0,32.3,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621023,TEKNOLOGI INFORMASI,Sarjana,36.0,1156.0,32.1,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611062,TEKNIK INFRASTRUKTUR LINGKUNGAN,Sarjana,15.0,478.0,31.9,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531041,AKUNTANSI,Sarjana,53.0,1681.0,31.7,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13622077,TATA RIAS DAN KECANTIKAN,Sarjana Terapan,36.0,1135.0,31.5,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13622087,PENGOBATAN TRADISIONAL INDONESIA,Sarjana Terapan,12.0,374.0,31.2,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13612059,TEKNOLOGI SURVEI DAN PEMETAAN DASAR,Sarjana Terapan,21.0,640.0,30.5,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611041,TEKNOLOGI PANGAN DAN HASIL PERTANIAN,Sarjana,33.0,1003.0,30.4,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621015,PENDIDIKAN TEKNIK INFORMATIKA,Sarjana,26.0,782.0,30.1,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621090,TEKNIK INDUSTRI,Sarjana,41.0,1223.0,29.8,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621047,ADMINISTRASI PUBLIK,Sarjana,50.0,1483.0,29.7,Sangat Ketat
364,ISI YOGYAKARTA,13641010,DESAIN KOMUNIKASI VISUAL,Sarjana,48.0,1421.0,29.6,Sangat Ketat
351,UNIVERSITAS JENDERAL SOEDIRMAN,13511021,KEDOKTERAN GIGI,Sarjana,28.0,826.0,29.5,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611080,POLITIK DAN PEMERINTAHAN,Sarjana,24.0,707.0,29.5,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621025,TEKNIK SIPIL,Sarjana,41.0,1168.0,28.5,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531006,ILMU DAN TEKNOLOGI PANGAN,Sarjana,36.0,1018.0,28.3,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621022,TEKNIK ELEKTRO,Sarjana,24.0,680.0,28.3,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531007,TEKNIK SIPIL,Sarjana,54.0,1519.0,28.1,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611009,KEDOKTERAN GIGI,Sarjana,45.0,1259.0,28.0,Sangat Ketat
364,ISI YOGYAKARTA,13642025,PRODUKSI FILM DAN TELEVISI,Sarjana Terapan,14.0,389.0,27.8,Sangat Ketat
351,UNIVERSITAS JENDERAL SOEDIRMAN,13513049,BISNIS INTERNASIONAL,Diploma Tiga,48.0,1334.0,27.8,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611077,BAHASA DAN KEBUDAYAAN KOREA,Sarjana,18.0,501.0,27.8,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13551048,PSIKOLOGI,Sarjana,120.0,3327.0,27.7,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611007,ILMU KEPERAWATAN,Sarjana,36.0,986.0,27.4,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13532107,BAHASA  MANDARIN UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,Sarjana Terapan,30.0,819.0,27.3,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611037,TEKNIK NUKLIR,Sarjana,15.0,406.0,27.1,Sangat Ketat
356,UNIVERSITAS NEGERI SEMARANG,13561026,FARMASI,Sarjana,46.0,1238.0,26.9,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531062,BIMBINGAN DAN KONSELING,Sarjana,27.0,725.0,26.9,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13532099,TEKNOLOGI REKAYASA MANUFAKTUR,Sarjana Terapan,30.0,807.0,26.9,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13551023,TEKNIK INDUSTRI,Sarjana,72.0,1930.0,26.8,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611063,ILMU EKONOMI,Sarjana,30.0,802.0,26.7,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611076,BAHASA DAN KEBUDAYAAN JEPANG,Sarjana,18.0,472.0,26.2,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611034,TEKNIK ELEKTRO,Sarjana,35.0,908.0,25.9,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611002,FARMASI,Sarjana,72.0,1868.0,25.9,Sangat Ketat
363,"UPN ""VETERAN"" YOGYAKARTA",13631003,TEKNIK PERMINYAKAN,Sarjana,106.0,2734.0,25.8,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13551045,ADMINISTRASI BISNIS,Sarjana,84.0,2169.0,25.8,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621027,BIMBINGAN & KONSELING,Sarjana,36.0,930.0,25.8,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531010,TEKNIK MESIN,Sarjana,48.0,1223.0,25.5,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611015,STATISTIKA,Sarjana,20.0,505.0,25.2,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13551026,TEKNIK GEOLOGI,Sarjana,57.0,1426.0,25.0,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611035,TEKNIK MESIN,Sarjana,51.0,1275.0,25.0,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531097,SAINS DATA,Sarjana,18.0,441.0,24.5,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13551017,TEKNIK SIPIL,Sarjana,75.0,1836.0,24.5,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621038,PENDIDIKAN TEKNIK BOGA,Sarjana,29.0,708.0,24.4,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531035,ILMU ADMINISTRASI NEGARA,Sarjana,44.0,1058.0,24.0,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13551010,INFORMATIKA,Sarjana,75.0,1776.0,23.7,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611046,ILMU AKTUARIA,Sarjana,17.0,401.0,23.6,Sangat Ketat
352,UNIVERSITAS TIDAR,13523018,AKUNTANSI,Diploma Tiga,70.0,1647.0,23.5,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531002,PSIKOLOGI,Sarjana,90.0,2094.0,23.3,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13552079,TEKNIK LISTRIK INDUSTRI,Sarjana Terapan,39.0,905.0,23.2,Sangat Ketat
356,UNIVERSITAS NEGERI SEMARANG,13561013,KESEHATAN MASYARAKAT,Sarjana,87.0,2017.0,23.2,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13551047,ILMU KOMUNIKASI,Sarjana,84.0,1946.0,23.2,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611027,MIKROBIOLOGI PERTANIAN,Sarjana,11.0,255.0,23.2,Sangat Ketat
356,UNIVERSITAS NEGERI SEMARANG,13561021,TEKNIK INFORMATIKA,Sarjana,59.0,1362.0,23.1,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611021,EKONOMI PERTANIAN DAN AGRIBISNIS,Sarjana,27.0,621.0,23.0,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531044,SASTRA INGGRIS,Sarjana,27.0,613.0,22.7,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13551002,KEDOKTERAN,Sarjana,90.0,2042.0,22.7,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611083,SOSIOLOGI,Sarjana,24.0,542.0,22.6,Sangat Ketat
351,UNIVERSITAS JENDERAL SOEDIRMAN,13513046,BAHASA INGGRIS,Diploma Tiga,56.0,1262.0,22.5,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531067,HUBUNGAN INTERNASIONAL,Sarjana,27.0,594.0,22.0,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13551004,GIZI,Sarjana,53.0,1167.0,22.0,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621049,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,77.0,1686.0,21.9,Sangat Ketat
351,UNIVERSITAS JENDERAL SOEDIRMAN,13511010,PENDIDIKAN DOKTER,Sarjana,70.0,1531.0,21.9,Sangat Ketat
356,UNIVERSITAS NEGERI SEMARANG,13561024,SISTEM INFORMASI,Sarjana,35.0,761.0,21.7,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531016,PERENCANAAN WILAYAH DAN KOTA (PWK),Sarjana,33.0,705.0,21.4,Sangat Ketat
356,UNIVERSITAS NEGERI SEMARANG,13561027,TEKNIK KOMPUTER,Sarjana,20.0,429.0,21.4,Sangat Ketat
352,UNIVERSITAS TIDAR,13522027,AKUNTANSI PERPAJAKAN,Sarjana Terapan,60.0,1269.0,21.2,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611030,PERENCANAAN WILAYAH DAN KOTA,Sarjana,23.0,480.0,20.9,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611033,TEKNIK KIMIA,Sarjana,42.0,878.0,20.9,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611071,SASTRA ARAB,Sarjana,21.0,438.0,20.9,Sangat Ketat
361,UNIVERSITAS GADJAH MADA,13611023,PENYULUHAN DAN KOMUNIKASI PERTANIAN,Sarjana,9.0,187.0,20.8,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13551003,KEPERAWATAN,Sarjana,83.0,1704.0,20.5,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531061,PEND. GURU SEKOLAH DASAR (PGSD) SURAKARTA,Sarjana,65.0,1331.0,20.5,Sangat Ketat
356,UNIVERSITAS NEGERI SEMARANG,13561041,PSIKOLOGI,Sarjana,72.0,1471.0,20.4,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13551043,AKUNTANSI,Sarjana,117.0,2387.0,20.4,Sangat Ketat
353,UNIVERSITAS SEBELAS MARET,13531058,PENDIDIKAN BAHASA INGGRIS,Sarjana,27.0,546.0,20.2,Sangat Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621057,SASTRA INGGRIS,Sarjana,36.0,725.0,20.1,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13551024,TEKNIK LINGKUNGAN,Sarjana,66.0,1329.0,20.1,Sangat Ketat
355,UNIVERSITAS DIPONEGORO,13552078,TEKNOLOGI REKAYASA KONSTRUKSI PERKAPALAN,Sarjana Terapan,36.0,721.0,20.0,Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13622078,TEKNIK ELEKTRONIKA,Sarjana Terapan,24.0,480.0,20.0,Ketat
355,UNIVERSITAS DIPONEGORO,13552077,REKAYASA PERANCANGAN MEKANIK,Sarjana Terapan,39.0,771.0,19.8,Ketat
353,UNIVERSITAS SEBELAS MARET,13531034,KEBIDANAN,Sarjana,21.0,413.0,19.7,Ketat
363,"UPN ""VETERAN"" YOGYAKARTA",13631011,METALURGI,Sarjana,68.0,1334.0,19.6,Ketat
355,UNIVERSITAS DIPONEGORO,13551019,TEKNIK MESIN,Sarjana,69.0,1331.0,19.3,Ketat
361,UNIVERSITAS GADJAH MADA,13611005,PEMBANGUNAN WILAYAH,Sarjana,24.0,460.0,19.2,Ketat
351,UNIVERSITAS JENDERAL SOEDIRMAN,13511028,MANAJEMEN,Sarjana,56.0,1069.0,19.1,Ketat
353,UNIVERSITAS SEBELAS MARET,13531031,ILMU LINGKUNGAN,Sarjana,27.0,514.0,19.0,Ketat
355,UNIVERSITAS DIPONEGORO,13551001,KESEHATAN MASYARAKAT,Sarjana,123.0,2309.0,18.8,Ketat
362,UNIVERSITAS NEGERI YOGYAKARTA,13621037,PENDIDIKAN TEKNIK BUSANA,Sarjana,24.0,446.0,18.6,Ketat
353,UNIVERSITAS SEBELAS MARET,13531057,"PEND. BAHASA, SASTRA INDONESIA & DAERAH",Sarjana,27.0,502.0,18.6,Ketat
361,UNIVERSITAS GADJAH MADA,13611072,BAHASA DAN SASTRA INDONESIA,Sarjana,30.0,558.0,18.6,Ketat
355,UNIVERSITAS DIPONEGORO,13551044,ADMINISTRASI PUBLIK,Sarjana,75.0,1383.0,18.4,Ketat
353,UNIVERSITAS SEBELAS MARET,13531095,BAHASA MANDARIN DAN KEBUDAYAAN TIONGKOK,Sarjana,23.0,418.0,18.2,Ketat
361,UNIVERSITAS GADJAH MADA,13611016,GEOFISIKA,Sarjana,21.0,381.0,18.1,Ketat
