ptn_id,nama_ptn,kode_prodi,nama_prodi,jenjang,daya_tampung_2026,peminat_2025,rasio,kategori
321,UNIVERSITAS INDONESIA,13211039,ILMU ADMINISTRASI NEGARA,Sarjana,50.0,1448.0,29.0,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211024,TEKNOLOGI BIOPROSES,Sarjana,21.0,610.0,29.0,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211016,ILMU KOMPUTER,Sarjana,75.0,2132.0,28.4,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211063,ILMU EKONOMI ISLAM,Sarjana,15.0,421.0,28.1,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211018,TEKNIK INDUSTRI,Sarjana,71.0,1963.0,27.6,Sangat Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231027,PSIKOLOGI,Sarjana,134.0,3621.0,27.0,Sangat Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231043,SOSIOLOGI,Sarjana,24.0,637.0,26.5,Sangat Ketat
323,UNIVERSITAS NEGERI JAKARTA,13232068,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN GEDUNG,Sarjana Terapan,24.0,632.0,26.3,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211033,ILMU HUKUM,Sarjana,171.0,4434.0,25.9,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211059,SASTRA JERMAN,Sarjana,17.0,441.0,25.9,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211044,ILMU EKONOMI,Sarjana,45.0,1147.0,25.5,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211050,ILMU PERPUSTAKAAN,Sarjana,24.0,608.0,25.3,Sangat Ketat
324,"UPN ""VETERAN"" JAKARTA",13241012,FISIOTERAPI,Sarjana,35.0,880.0,25.1,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211046,ILMU ADMINISTRASI FISKAL,Sarjana,50.0,1250.0,25.0,Sangat Ketat
324,"UPN ""VETERAN"" JAKARTA",13241003,TEKNIK INDUSTRI,Sarjana,70.0,1744.0,24.9,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211022,SISTEM INFORMASI,Sarjana,75.0,1863.0,24.8,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211041,SOSIOLOGI,Sarjana,24.0,589.0,24.5,Sangat Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231026,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,59.0,1442.0,24.4,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211043,ANTROPOLOGI SOSIAL,Sarjana,24.0,573.0,23.9,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211002,PENDIDIKAN DOKTER GIGI,Sarjana,47.0,1114.0,23.7,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211031,AKTUARIA,Sarjana,24.0,569.0,23.7,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211029,GEOLOGI,Sarjana,24.0,563.0,23.5,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211056,SASTRA ARAB,Sarjana,24.0,558.0,23.2,Sangat Ketat
323,UNIVERSITAS NEGERI JAKARTA,13232067,TEKNOLOGI REKAYASA MANUFAKTUR,Sarjana Terapan,18.0,415.0,23.1,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211017,ILMU KESEHATAN MASYARAKAT,Sarjana,68.0,1527.0,22.5,Sangat Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231054,PENDIDIKAN TATA RIAS,Sarjana,27.0,598.0,22.1,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211030,STATISTIKA,Sarjana,24.0,519.0,21.6,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211052,SASTRA INDONESIA,Sarjana,24.0,519.0,21.6,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211020,TEKNIK LINGKUNGAN,Sarjana,36.0,775.0,21.5,Sangat Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231053,PENDIDIKAN TATA BUSANA,Sarjana,18.0,383.0,21.3,Sangat Ketat
324,"UPN ""VETERAN"" JAKARTA",13241016,ILMU KOMUNIKASI,Sarjana,180.0,3832.0,21.3,Sangat Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231031,SASTRA INGGRIS,Sarjana,60.0,1259.0,21.0,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211009,TEKNIK SIPIL,Sarjana,60.0,1258.0,21.0,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211035,ILMU SEJARAH,Sarjana,24.0,501.0,20.9,Sangat Ketat
324,"UPN ""VETERAN"" JAKARTA",13241006,KEDOKTERAN,Sarjana,103.0,2138.0,20.8,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211011,TEKNIK ELEKTRO,Sarjana,45.0,916.0,20.4,Sangat Ketat
324,"UPN ""VETERAN"" JAKARTA",13241007,KEPERAWATAN,Sarjana,70.0,1407.0,20.1,Sangat Ketat
321,UNIVERSITAS INDONESIA,13211019,TEKNIK PERKAPALAN,Sarjana,39.0,768.0,19.7,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231013,PENDIDIKAN TEKNIK INFORMATIKA DAN KOMPUTER,Sarjana,26.0,513.0,19.7,Ketat
321,UNIVERSITAS INDONESIA,13211007,FARMASI,Sarjana,59.0,1154.0,19.6,Ketat
324,"UPN ""VETERAN"" JAKARTA",13241008,KESEHATAN MASYARAKAT,Sarjana,105.0,2063.0,19.6,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231042,PENDIDIKAN AGAMA ISLAM,Sarjana,45.0,873.0,19.4,Ketat
321,UNIVERSITAS INDONESIA,13211012,TEKNIK METALURGI & MATERIAL,Sarjana,51.0,990.0,19.4,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231025,BIMBINGAN & KONSELING,Sarjana,39.0,752.0,19.3,Ketat
321,UNIVERSITAS INDONESIA,13211010,TEKNIK MESIN,Sarjana,60.0,1152.0,19.2,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13232066,TEKNOLOGI REKAYASA OTOMASI,Sarjana Terapan,27.0,519.0,19.2,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231076,PERPUSTAKAAN DAN SAINS INFORMASI,Sarjana,24.0,460.0,19.2,Ketat
324,"UPN ""VETERAN"" JAKARTA",13241002,TEKNIK PERKAPALAN,Sarjana,35.0,658.0,18.8,Ketat
324,"UPN ""VETERAN"" JAKARTA",13241030,SAINS DATA,Sarjana,18.0,334.0,18.6,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231016,STATISTIKA,Sarjana,24.0,444.0,18.5,Ketat
321,UNIVERSITAS INDONESIA,13211060,SASTRA BELANDA,Sarjana,24.0,445.0,18.5,Ketat
324,"UPN ""VETERAN"" JAKARTA",13241018,EKONOMI PEMBANGUNAN,Sarjana,60.0,1085.0,18.1,Ketat
324,"UPN ""VETERAN"" JAKARTA",13241005,SISTEM INFORMASI,Sarjana,105.0,1844.0,17.6,Ketat
311,UNIVERSITAS SULTAN AGENG TIRTAYASA,13113047,MANAJEMEN PEMASARAN,Diploma Tiga,83.0,1447.0,17.4,Ketat
321,UNIVERSITAS INDONESIA,13211014,TEKNIK KIMIA,Sarjana,44.0,765.0,17.4,Ketat
321,UNIVERSITAS INDONESIA,13211026,KESEHATAN LINGKUNGAN,Sarjana,20.0,343.0,17.2,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231035,PENDIDIKAN BAHASA JEPANG,Sarjana,36.0,617.0,17.1,Ketat
321,UNIVERSITAS INDONESIA,13211057,SASTRA PERANCIS,Sarjana,17.0,289.0,17.0,Ketat
321,UNIVERSITAS INDONESIA,13211028,GEOFISIKA,Sarjana,24.0,401.0,16.7,Ketat
321,UNIVERSITAS INDONESIA,13211003,MATEMATIKA,Sarjana,24.0,401.0,16.7,Ketat
324,"UPN ""VETERAN"" JAKARTA",13241009,GIZI,Sarjana,70.0,1165.0,16.6,Ketat
321,UNIVERSITAS INDONESIA,13211015,ILMU KEPERAWATAN,Sarjana,75.0,1218.0,16.2,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231061,GEOGRAFI,Sarjana,30.0,484.0,16.1,Ketat
311,UNIVERSITAS SULTAN AGENG TIRTAYASA,13113048,ADMINISTRASI PAJAK,Diploma Tiga,83.0,1295.0,15.6,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231057,PENDIDIKAN ADMINISTRASI PERKANTORAN,Sarjana,44.0,688.0,15.6,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231030,PENDIDIKAN BAHASA INGGRIS,Sarjana,45.0,693.0,15.4,Ketat
311,UNIVERSITAS SULTAN AGENG TIRTAYASA,13113045,PERBANKAN DAN KEUANGAN,Diploma Tiga,83.0,1275.0,15.4,Ketat
321,UNIVERSITAS INDONESIA,13211051,ILMU FILSAFAT,Sarjana,24.0,363.0,15.1,Ketat
324,"UPN ""VETERAN"" JAKARTA",13241013,MANAJEMEN,Sarjana,160.0,2386.0,14.9,Ketat
311,UNIVERSITAS SULTAN AGENG TIRTAYASA,13111022,KEPERAWATAN,Sarjana,53.0,787.0,14.8,Ketat
324,"UPN ""VETERAN"" JAKARTA",13241001,TEKNIK MESIN,Sarjana,70.0,1000.0,14.3,Ketat
321,UNIVERSITAS INDONESIA,13211034,ARKEOLOGI INDONESIA,Sarjana,24.0,342.0,14.2,Ketat
324,"UPN ""VETERAN"" JAKARTA",13241014,AKUNTANSI,Sarjana,160.0,2254.0,14.1,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231029,SASTRA INDONESIA,Sarjana,36.0,507.0,14.1,Ketat
322,UIN JAKARTA,13221011,PENDIDIKAN DOKTER,Sarjana,78.0,1080.0,13.8,Ketat
321,UNIVERSITAS INDONESIA,13211008,GEOGRAFI,Sarjana,42.0,580.0,13.8,Ketat
324,"UPN ""VETERAN"" JAKARTA",13241004,INFORMATIKA,Sarjana,105.0,1442.0,13.7,Ketat
311,UNIVERSITAS SULTAN AGENG TIRTAYASA,13113044,AKUNTANSI,Diploma Tiga,83.0,1115.0,13.4,Ketat
311,UNIVERSITAS SULTAN AGENG TIRTAYASA,13111019,GIZI,Sarjana,47.0,619.0,13.2,Ketat
321,UNIVERSITAS INDONESIA,13211061,SASTRA RUSIA,Sarjana,24.0,310.0,12.9,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231056,PENDIDIKAN BAHASA MANDARIN,Sarjana,27.0,346.0,12.8,Ketat
324,"UPN ""VETERAN"" JAKARTA",13241010,TEKNIK ELEKTRO,Sarjana,60.0,761.0,12.7,Ketat
324,"UPN ""VETERAN"" JAKARTA",13241019,EKONOMI SYARIAH,Sarjana,60.0,760.0,12.7,Ketat
321,UNIVERSITAS INDONESIA,13211005,KIMIA,Sarjana,42.0,526.0,12.5,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231055,PENDIDIKAN BISNIS,Sarjana,44.0,551.0,12.5,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231028,PENDIDIKAN BAHASA INDONESIA,Sarjana,36.0,441.0,12.2,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231022,MANAJEMEN PENDIDIKAN,Sarjana,45.0,540.0,12.0,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231045,PENDIDIKAN KESEJAHTERAAN KELUARGA,Sarjana,18.0,212.0,11.8,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231044,PENDIDIKAN SOSIOLOGI,Sarjana,36.0,421.0,11.7,Ketat
324,"UPN ""VETERAN"" JAKARTA",13241017,HUKUM,Sarjana,240.0,2762.0,11.5,Ketat
322,UIN JAKARTA,13221009,FARMASI,Sarjana,77.0,869.0,11.3,Ketat
311,UNIVERSITAS SULTAN AGENG TIRTAYASA,13111004,TEKNIK METALURGI,Sarjana,69.0,770.0,11.2,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231024,PEND. GURU PAUD,Sarjana,36.0,400.0,11.1,Ketat
322,UIN JAKARTA,13221002,TEKNIK INFORMATIKA,Sarjana,77.0,842.0,10.9,Ketat
324,"UPN ""VETERAN"" JAKARTA",13241028,SAINS INFORMASI,Sarjana,60.0,651.0,10.8,Ketat
324,"UPN ""VETERAN"" JAKARTA",13241015,HUBUNGAN INTERNASIONAL,Sarjana,120.0,1264.0,10.5,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231008,BIOLOGI,Sarjana,36.0,377.0,10.5,Ketat
323,UNIVERSITAS NEGERI JAKARTA,13231007,KIMIA,Sarjana,30.0,300.0,10.0,Sedang
311,UNIVERSITAS SULTAN AGENG TIRTAYASA,13111003,TEKNIK INDUSTRI,Sarjana,121.0,1192.0,9.9,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231038,PENDIDIKAN SENI RUPA,Sarjana,23.0,223.0,9.7,Sedang
322,UIN JAKARTA,13221008,KESEHATAN MASYARAKAT,Sarjana,92.0,883.0,9.6,Sedang
322,UIN JAKARTA,13221016,TEKNIK PERTAMBANGAN,Sarjana,62.0,596.0,9.6,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231009,PENDIDIKAN TEKNIK ELEKTRO,Sarjana,27.0,259.0,9.6,Sedang
324,"UPN ""VETERAN"" JAKARTA",13241020,ILMU POLITIK,Sarjana,100.0,928.0,9.3,Sedang
322,UIN JAKARTA,13221010,ILMU KEPERAWATAN,Sarjana,77.0,707.0,9.2,Sedang
321,UNIVERSITAS INDONESIA,13211006,BIOLOGI,Sarjana,41.0,372.0,9.1,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231034,PENDIDIKAN BAHASA ARAB,Sarjana,60.0,547.0,9.1,Sedang
322,UIN JAKARTA,13221003,SISTEM INFORMASI,Sarjana,92.0,817.0,8.9,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231048,PENDIDIKAN EKONOMI,Sarjana,44.0,392.0,8.9,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231012,ILMU KEOLAHRAGAAN,Sarjana,36.0,316.0,8.8,Sedang
311,UNIVERSITAS SULTAN AGENG TIRTAYASA,13111021,INFORMATIKA,Sarjana,97.0,852.0,8.8,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231023,PENDIDIKAN MASYARAKAT,Sarjana,45.0,396.0,8.8,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231041,PENDIDIKAN SEJARAH,Sarjana,36.0,306.0,8.5,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231033,PENDIDIKAN BAHASA JERMAN,Sarjana,36.0,291.0,8.1,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231011,PENDIDIKAN TEKNIK BANGUNAN,Sarjana,27.0,216.0,8.0,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231005,MATEMATIKA,Sarjana,30.0,240.0,8.0,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231001,PENDIDIKAN MATEMATIKA,Sarjana,36.0,282.0,7.8,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231039,PENDIDIKAN PANCASILA & KEWARGANEGARAAN,Sarjana,36.0,276.0,7.7,Sedang
322,UIN JAKARTA,13221026,MANAJEMEN,Sarjana,130.0,969.0,7.5,Sedang
322,UIN JAKARTA,13221017,AKUNTANSI,Sarjana,100.0,746.0,7.5,Sedang
321,UNIVERSITAS INDONESIA,13211004,FISIKA,Sarjana,42.0,316.0,7.5,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231040,PENDIDIKAN GEOGRAFI,Sarjana,36.0,268.0,7.4,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231051,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,Sarjana,36.0,267.0,7.4,Sedang
322,UIN JAKARTA,13221031,PSIKOLOGI,Sarjana,182.0,1343.0,7.4,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231010,PENDIDIKAN TEKNIK MESIN,Sarjana,27.0,200.0,7.4,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231063,PENDIDIKAN AKUNTANSI,Sarjana,50.0,363.0,7.3,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231004,PENDIDIKAN BIOLOGI,Sarjana,36.0,256.0,7.1,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231020,TEKNOLOGI PENDIDIKAN,Sarjana,41.0,282.0,6.9,Sedang
322,UIN JAKARTA,13221020,ILMU EKONOMI DAN STUDI PEMBANGUNAN,Sarjana,80.0,501.0,6.3,Sedang
311,UNIVERSITAS SULTAN AGENG TIRTAYASA,13111040,BIMBINGAN DAN KONSELING,Sarjana,94.0,590.0,6.3,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231032,PENDIDIKAN BAHASA PRANCIS,Sarjana,36.0,224.0,6.2,Sedang
311,UNIVERSITAS SULTAN AGENG TIRTAYASA,13111029,ILMU KOMUNIKASI,Sarjana,196.0,1206.0,6.2,Sedang
311,UNIVERSITAS SULTAN AGENG TIRTAYASA,13111017,TEKNOLOGI PANGAN,Sarjana,113.0,696.0,6.2,Sedang
311,UNIVERSITAS SULTAN AGENG TIRTAYASA,13111033,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,99.0,602.0,6.1,Sedang
321,UNIVERSITAS INDONESIA,13211053,SASTRA DAERAH UNTUK SASTRA JAWA,Sarjana,24.0,146.0,6.1,Sedang
322,UIN JAKARTA,13221022,ILMU HUKUM,Sarjana,100.0,592.0,5.9,Sedang
311,UNIVERSITAS SULTAN AGENG TIRTAYASA,13111025,MANAJEMEN,Sarjana,182.0,1069.0,5.9,Sedang
322,UIN JAKARTA,13221021,ILMU HUBUNGAN INTERNASIONAL,Sarjana,90.0,527.0,5.9,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231059,KEPELATIHAN KECABANGAN OLAHRAGA,Sarjana,41.0,239.0,5.8,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231047,PENDIDIKAN KEPELATIHAN  OLAHRAGA,Sarjana,54.0,313.0,5.8,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231021,PENDIDIKAN KHUSUS,Sarjana,45.0,253.0,5.6,Sedang
322,UIN JAKARTA,13221030,KESEJAHTERAAN SOSIAL,Sarjana,90.0,503.0,5.6,Sedang
322,UIN JAKARTA,13221045,BAHASA DAN SASTRA INGGRIS,Sarjana,92.0,510.0,5.5,Sedang
311,UNIVERSITAS SULTAN AGENG TIRTAYASA,13111028,ADMINISTRASI PUBLIK,Sarjana,163.0,879.0,5.4,Sedang
323,UNIVERSITAS NEGERI JAKARTA,13231037,PENDIDIKAN MUSIK,Sarjana,23.0,121.0,5.3,Sedang
322,UIN JAKARTA,13221001,SOSIAL EKONOMI PERTANIAN / AGRIBISNIS,Sarjana,77.0,409.0,5.3,Sedang
311,UNIVERSITAS SULTAN AGENG TIRTAYASA,13111026,AKUNTANSI,Sarjana,182.0,950.0,5.2,Sedang
322,UIN JAKARTA,13221025,JURNALISTIK,Sarjana,97.0,494.0,5.1,Sedang
